variant,stage,trades,combined_pnl_usdt,mean_pnl_usdt,median_pnl_usdt,profit_factor,win_rate,median_duration_hours,p10_pnl_usdt,p90_pnl_usdt,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP90D,PRE_BREAKOUT,3508.0,10472.476122552915,2.985312463669588,-19.978689749829922,1.1790975277722324,0.322405929304447,196.0,-30.70486499999999,69.50682315652669,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP180D,PRE_BREAKOUT,3508.0,10472.476122552915,2.985312463669588,-19.978689749829922,1.1790975277722324,0.322405929304447,196.0,-30.70486499999999,69.50682315652669,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP365D,PRE_BREAKOUT,3508.0,10472.476122552915,2.985312463669588,-19.978689749829922,1.1790975277722324,0.322405929304447,196.0,-30.70486499999999,69.50682315652669,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.3,0.2
FULL_TRAIL_STRUCT_CAP10_GB40_CAP7D,PRE_BREAKOUT,3516.0,12395.123122262765,3.525347873226042,-0.7498499999999773,1.37466429148895,0.1350967007963595,108.5,-30.70486499999999,60.12054289848879,FULL_TRAIL,STRUCT_CAP10,7,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP30D,PRE_BREAKOUT,3516.0,12395.123122262765,3.525347873226042,-0.7498499999999773,1.37466429148895,0.1350967007963595,108.5,-30.70486499999999,60.12054289848879,FULL_TRAIL,STRUCT_CAP10,30,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP90D,PRE_BREAKOUT,3516.0,12395.123122262765,3.525347873226042,-0.7498499999999773,1.37466429148895,0.1350967007963595,108.5,-30.70486499999999,60.12054289848879,FULL_TRAIL,STRUCT_CAP10,90,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP180D,PRE_BREAKOUT,3516.0,12395.123122262765,3.525347873226042,-0.7498499999999773,1.37466429148895,0.1350967007963595,108.5,-30.70486499999999,60.12054289848879,FULL_TRAIL,STRUCT_CAP10,180,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP365D,PRE_BREAKOUT,3516.0,12395.123122262765,3.525347873226042,-0.7498499999999773,1.37466429148895,0.1350967007963595,108.5,-30.70486499999999,60.12054289848879,FULL_TRAIL,STRUCT_CAP10,365,,0.4,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP7D,PRE_BREAKOUT,3510.0,8590.27320527623,2.447371283554481,-11.14750829659929,1.1911716335192688,0.4735042735042735,167.0,-30.70486499999999,48.44683230744166,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP30D,PRE_BREAKOUT,3510.0,8590.27320527623,2.447371283554481,-11.14750829659929,1.1911716335192688,0.4735042735042735,167.0,-30.70486499999999,48.44683230744166,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP90D,PRE_BREAKOUT,3510.0,8590.27320527623,2.447371283554481,-11.14750829659929,1.1911716335192688,0.4735042735042735,167.0,-30.70486499999999,48.44683230744166,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP180D,PRE_BREAKOUT,3510.0,8590.27320527623,2.447371283554481,-11.14750829659929,1.1911716335192688,0.4735042735042735,167.0,-30.70486499999999,48.44683230744166,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP365D,PRE_BREAKOUT,3510.0,8590.27320527623,2.447371283554481,-11.14750829659929,1.1911716335192688,0.4735042735042735,167.0,-30.70486499999999,48.44683230744166,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP7D,PRE_BREAKOUT,3505.0,11213.254446986693,3.1992166753171736,-19.997387547885637,1.1917661235255932,0.3218259629101284,202.0,-30.70486499999999,67.12740082694292,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP30D,PRE_BREAKOUT,3505.0,11213.254446986693,3.1992166753171736,-19.997387547885637,1.1917661235255932,0.3218259629101284,202.0,-30.70486499999999,67.12740082694292,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP90D,PRE_BREAKOUT,3505.0,11213.254446986693,3.1992166753171736,-19.997387547885637,1.1917661235255932,0.3218259629101284,202.0,-30.70486499999999,67.12740082694292,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP180D,PRE_BREAKOUT,3505.0,11213.254446986693,3.1992166753171736,-19.997387547885637,1.1917661235255932,0.3218259629101284,202.0,-30.70486499999999,67.12740082694292,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP365D,PRE_BREAKOUT,3505.0,11213.254446986693,3.1992166753171736,-19.997387547885637,1.1917661235255932,0.3218259629101284,202.0,-30.70486499999999,67.12740082694292,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.4,0.2
FULL_TRAIL_STRUCT_CAP10_GB50_CAP7D,PRE_BREAKOUT,3512.0,17632.551502154536,5.0206581725952555,-0.7498499999999773,1.53297473131442,0.13411161731207288,111.0,-30.70486499999999,51.54894672323514,FULL_TRAIL,STRUCT_CAP10,7,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP30D,PRE_BREAKOUT,3512.0,17632.551502154536,5.0206581725952555,-0.7498499999999773,1.53297473131442,0.13411161731207288,111.0,-30.70486499999999,51.54894672323514,FULL_TRAIL,STRUCT_CAP10,30,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP90D,PRE_BREAKOUT,3512.0,17632.551502154536,5.0206581725952555,-0.7498499999999773,1.53297473131442,0.13411161731207288,111.0,-30.70486499999999,51.54894672323514,FULL_TRAIL,STRUCT_CAP10,90,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP180D,PRE_BREAKOUT,3512.0,17632.551502154536,5.0206581725952555,-0.7498499999999773,1.53297473131442,0.13411161731207288,111.0,-30.70486499999999,51.54894672323514,FULL_TRAIL,STRUCT_CAP10,180,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP365D,PRE_BREAKOUT,3512.0,17632.551502154536,5.0206581725952555,-0.7498499999999773,1.53297473131442,0.13411161731207288,111.0,-30.70486499999999,51.54894672323514,FULL_TRAIL,STRUCT_CAP10,365,,0.5,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP7D,PRE_BREAKOUT,3504.0,11840.426922353408,3.3791172723611327,-11.214423179238176,1.2635019518263437,0.4726027397260274,170.0,-30.70486499999999,44.47418321638024,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP30D,PRE_BREAKOUT,3504.0,11840.426922353408,3.3791172723611327,-11.214423179238176,1.2635019518263437,0.4726027397260274,170.0,-30.70486499999999,44.47418321638024,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP90D,PRE_BREAKOUT,3504.0,11840.426922353408,3.3791172723611327,-11.214423179238176,1.2635019518263437,0.4726027397260274,170.0,-30.70486499999999,44.47418321638024,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP180D,PRE_BREAKOUT,3504.0,11840.426922353408,3.3791172723611327,-11.214423179238176,1.2635019518263437,0.4726027397260274,170.0,-30.70486499999999,44.47418321638024,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP365D,PRE_BREAKOUT,3504.0,11840.426922353408,3.3791172723611327,-11.214423179238176,1.2635019518263437,0.4726027397260274,170.0,-30.70486499999999,44.47418321638024,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP7D,PRE_BREAKOUT,3497.0,15266.758786679151,4.365673087411825,-20.06291971078408,1.2610880868852923,0.32027452101801546,211.0,-30.70486499999999,63.97220232360771,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP30D,PRE_BREAKOUT,3497.0,15266.758786679151,4.365673087411825,-20.06291971078408,1.2610880868852923,0.32027452101801546,211.0,-30.70486499999999,63.97220232360771,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP90D,PRE_BREAKOUT,3497.0,15266.758786679151,4.365673087411825,-20.06291971078408,1.2610880868852923,0.32027452101801546,211.0,-30.70486499999999,63.97220232360771,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP180D,PRE_BREAKOUT,3497.0,15266.758786679151,4.365673087411825,-20.06291971078408,1.2610880868852923,0.32027452101801546,211.0,-30.70486499999999,63.97220232360771,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP365D,PRE_BREAKOUT,3497.0,15266.758786679151,4.365673087411825,-20.06291971078408,1.2610880868852923,0.32027452101801546,211.0,-30.70486499999999,63.97220232360771,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.5,0.2
FULL_TRAIL_STRUCT_CAP10_GB60_CAP7D,PRE_BREAKOUT,3506.0,21463.0724131517,6.121811869124843,-0.7498499999999773,1.6487589303898356,0.13262977752424415,112.0,-30.70486499999999,43.153049382431405,FULL_TRAIL,STRUCT_CAP10,7,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP30D,PRE_BREAKOUT,3506.0,21463.0724131517,6.121811869124843,-0.7498499999999773,1.6487589303898356,0.13262977752424415,112.0,-30.70486499999999,43.153049382431405,FULL_TRAIL,STRUCT_CAP10,30,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP90D,PRE_BREAKOUT,3506.0,21463.0724131517,6.121811869124843,-0.7498499999999773,1.6487589303898356,0.13262977752424415,112.0,-30.70486499999999,43.153049382431405,FULL_TRAIL,STRUCT_CAP10,90,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP180D,PRE_BREAKOUT,3506.0,21463.0724131517,6.121811869124843,-0.7498499999999773,1.6487589303898356,0.13262977752424415,112.0,-30.70486499999999,43.153049382431405,FULL_TRAIL,STRUCT_CAP10,180,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,PRE_BREAKOUT,3506.0,21463.0724131517,6.121811869124843,-0.7498499999999773,1.6487589303898356,0.13262977752424415,112.0,-30.70486499999999,43.153049382431405,FULL_TRAIL,STRUCT_CAP10,365,,0.6,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP7D,PRE_BREAKOUT,3497.0,15543.621823980637,4.444844673714795,-11.307537495177181,1.345914443451113,0.4715470403202745,174.0,-30.70486499999999,41.684626934691295,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP30D,PRE_BREAKOUT,3497.0,15543.621823980637,4.444844673714795,-11.307537495177181,1.345914443451113,0.4715470403202745,174.0,-30.70486499999999,41.684626934691295,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP90D,PRE_BREAKOUT,3497.0,15543.621823980637,4.444844673714795,-11.307537495177181,1.345914443451113,0.4715470403202745,174.0,-30.70486499999999,41.684626934691295,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP180D,PRE_BREAKOUT,3497.0,15543.621823980637,4.444844673714795,-11.307537495177181,1.345914443451113,0.4715470403202745,174.0,-30.70486499999999,41.684626934691295,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP365D,PRE_BREAKOUT,3497.0,15543.621823980637,4.444844673714795,-11.307537495177181,1.345914443451113,0.4715470403202745,174.0,-30.70486499999999,41.684626934691295,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP7D,PRE_BREAKOUT,3490.0,19879.04504644526,5.696001445972853,-20.08599790000127,1.3399661914362317,0.3189111747851003,218.0,-30.70486499999999,61.40687994094496,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP30D,PRE_BREAKOUT,3490.0,19879.04504644526,5.696001445972853,-20.08599790000127,1.3399661914362317,0.3189111747851003,218.0,-30.70486499999999,61.40687994094496,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP90D,PRE_BREAKOUT,3490.0,19879.04504644526,5.696001445972853,-20.08599790000127,1.3399661914362317,0.3189111747851003,218.0,-30.70486499999999,61.40687994094496,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP180D,PRE_BREAKOUT,3490.0,19879.04504644526,5.696001445972853,-20.08599790000127,1.3399661914362317,0.3189111747851003,218.0,-30.70486499999999,61.40687994094496,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP365D,PRE_BREAKOUT,3490.0,19879.04504644526,5.696001445972853,-20.08599790000127,1.3399661914362317,0.3189111747851003,218.0,-30.70486499999999,61.40687994094496,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.6,0.2
TIME_FIXED3_CAP1D,BREAKOUT_ATTEMPT,390.0,-3797.1782549999966,-9.736354499999992,-9.73635449999997,0.0,0.0,37.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,1,,,
FIXEDTP_FIXED3_TP10_CAP1D,BREAKOUT_ATTEMPT,403.0,632.4069180000083,1.5692479354838915,-9.73635449999997,1.2271089245980131,0.2903225806451613,25.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,1,0.1,,
FIXEDTP_FIXED3_TP20_CAP1D,BREAKOUT_ATTEMPT,403.0,1243.4892240000036,3.0855812009925647,-9.73635449999997,1.3893783533587283,0.18610421836228289,36.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,1,0.2,,
TIME_FIXED3_CAP2D,BREAKOUT_ATTEMPT,390.0,-3797.1782549999966,-9.736354499999992,-9.73635449999997,0.0,0.0,37.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,2,,,
FIXEDTP_FIXED3_TP10_CAP2D,BREAKOUT_ATTEMPT,403.0,632.4069180000083,1.5692479354838915,-9.73635449999997,1.2271089245980131,0.2903225806451613,25.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,2,0.1,,
FIXEDTP_FIXED3_TP20_CAP2D,BREAKOUT_ATTEMPT,403.0,1243.4892240000036,3.0855812009925647,-9.73635449999997,1.3893783533587283,0.18610421836228289,36.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,2,0.2,,
TIME_FIXED3_CAP3D,BREAKOUT_ATTEMPT,390.0,-3797.1782549999966,-9.736354499999992,-9.73635449999997,0.0,0.0,37.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,3,,,
FIXEDTP_FIXED3_TP10_CAP3D,BREAKOUT_ATTEMPT,403.0,632.4069180000083,1.5692479354838915,-9.73635449999997,1.2271089245980131,0.2903225806451613,25.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,3,0.1,,
FIXEDTP_FIXED3_TP20_CAP3D,BREAKOUT_ATTEMPT,403.0,1243.4892240000036,3.0855812009925647,-9.73635449999997,1.3893783533587283,0.18610421836228289,36.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,3,0.2,,
TIME_FIXED3_CAP4D,BREAKOUT_ATTEMPT,390.0,-3797.1782549999966,-9.736354499999992,-9.73635449999997,0.0,0.0,37.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,4,,,
FIXEDTP_FIXED3_TP10_CAP4D,BREAKOUT_ATTEMPT,403.0,632.4069180000083,1.5692479354838915,-9.73635449999997,1.2271089245980131,0.2903225806451613,25.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,4,0.1,,
FIXEDTP_FIXED3_TP20_CAP4D,BREAKOUT_ATTEMPT,403.0,1243.4892240000036,3.0855812009925647,-9.73635449999997,1.3893783533587283,0.18610421836228289,36.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,4,0.2,,
TIME_FIXED3_CAP5D,BREAKOUT_ATTEMPT,390.0,-3797.1782549999966,-9.736354499999992,-9.73635449999997,0.0,0.0,37.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,5,,,
FIXEDTP_FIXED3_TP10_CAP5D,BREAKOUT_ATTEMPT,403.0,632.4069180000083,1.5692479354838915,-9.73635449999997,1.2271089245980131,0.2903225806451613,25.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,5,0.1,,
FIXEDTP_FIXED3_TP20_CAP5D,BREAKOUT_ATTEMPT,403.0,1243.4892240000036,3.0855812009925647,-9.73635449999997,1.3893783533587283,0.18610421836228289,36.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,5,0.2,,
TIME_FIXED3_CAP6D,BREAKOUT_ATTEMPT,390.0,-3797.1782549999966,-9.736354499999992,-9.73635449999997,0.0,0.0,37.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,6,,,
FIXEDTP_FIXED3_TP10_CAP6D,BREAKOUT_ATTEMPT,403.0,632.4069180000083,1.5692479354838915,-9.73635449999997,1.2271089245980131,0.2903225806451613,25.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,6,0.1,,
FIXEDTP_FIXED3_TP20_CAP6D,BREAKOUT_ATTEMPT,403.0,1243.4892240000036,3.0855812009925647,-9.73635449999997,1.3893783533587283,0.18610421836228289,36.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,6,0.2,,
TIME_FIXED3_CAP7D,BREAKOUT_ATTEMPT,390.0,-3797.1782549999966,-9.736354499999992,-9.73635449999997,0.0,0.0,37.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,7,,,
FIXEDTP_FIXED3_TP10_CAP7D,BREAKOUT_ATTEMPT,403.0,632.4069180000083,1.5692479354838915,-9.73635449999997,1.2271089245980131,0.2903225806451613,25.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,7,0.1,,
FIXEDTP_FIXED3_TP20_CAP7D,BREAKOUT_ATTEMPT,403.0,1243.4892240000036,3.0855812009925647,-9.73635449999997,1.3893783533587283,0.18610421836228289,36.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,7,0.2,,
TIME_FIXED3_CAP30D,BREAKOUT_ATTEMPT,390.0,-3797.1782549999966,-9.736354499999992,-9.73635449999997,0.0,0.0,37.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,30,,,
FIXEDTP_FIXED3_TP10_CAP30D,BREAKOUT_ATTEMPT,403.0,632.4069180000083,1.5692479354838915,-9.73635449999997,1.2271089245980131,0.2903225806451613,25.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,30,0.1,,
FIXEDTP_FIXED3_TP20_CAP30D,BREAKOUT_ATTEMPT,403.0,1243.4892240000036,3.0855812009925647,-9.73635449999997,1.3893783533587283,0.18610421836228289,36.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,30,0.2,,
TIME_FIXED5_CAP1D,BREAKOUT_ATTEMPT,377.0,-5929.2137775,-15.7273575,-15.727357499999984,0.0,0.0,95.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,1,,,
FIXEDTP_FIXED5_TP10_CAP1D,BREAKOUT_ATTEMPT,402.0,821.8733625000077,2.044461100746288,-15.727357499999984,1.215051696218353,0.39552238805970147,48.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,1,0.1,,
FIXEDTP_FIXED5_TP20_CAP1D,BREAKOUT_ATTEMPT,400.0,1722.0235125000015,4.305058781250004,-15.727357499999984,1.37369363246447,0.2675,73.5,-15.727357500000041,59.16018,FIXED_TP,FIXED5,1,0.2,,
TIME_FIXED5_CAP2D,BREAKOUT_ATTEMPT,377.0,-5929.2137775,-15.7273575,-15.727357499999984,0.0,0.0,95.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,2,,,
FIXEDTP_FIXED5_TP10_CAP2D,BREAKOUT_ATTEMPT,402.0,821.8733625000077,2.044461100746288,-15.727357499999984,1.215051696218353,0.39552238805970147,48.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,2,0.1,,
FIXEDTP_FIXED5_TP20_CAP2D,BREAKOUT_ATTEMPT,400.0,1722.0235125000015,4.305058781250004,-15.727357499999984,1.37369363246447,0.2675,73.5,-15.727357500000041,59.16018,FIXED_TP,FIXED5,2,0.2,,
TIME_FIXED5_CAP3D,BREAKOUT_ATTEMPT,377.0,-5929.2137775,-15.7273575,-15.727357499999984,0.0,0.0,95.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,3,,,
FIXEDTP_FIXED5_TP10_CAP3D,BREAKOUT_ATTEMPT,402.0,821.8733625000077,2.044461100746288,-15.727357499999984,1.215051696218353,0.39552238805970147,48.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,3,0.1,,
FIXEDTP_FIXED5_TP20_CAP3D,BREAKOUT_ATTEMPT,400.0,1722.0235125000015,4.305058781250004,-15.727357499999984,1.37369363246447,0.2675,73.5,-15.727357500000041,59.16018,FIXED_TP,FIXED5,3,0.2,,
TIME_FIXED5_CAP4D,BREAKOUT_ATTEMPT,377.0,-5929.2137775,-15.7273575,-15.727357499999984,0.0,0.0,95.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,4,,,
FIXEDTP_FIXED5_TP10_CAP4D,BREAKOUT_ATTEMPT,402.0,821.8733625000077,2.044461100746288,-15.727357499999984,1.215051696218353,0.39552238805970147,48.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,4,0.1,,
FIXEDTP_FIXED5_TP20_CAP4D,BREAKOUT_ATTEMPT,400.0,1722.0235125000015,4.305058781250004,-15.727357499999984,1.37369363246447,0.2675,73.5,-15.727357500000041,59.16018,FIXED_TP,FIXED5,4,0.2,,
TIME_FIXED5_CAP5D,BREAKOUT_ATTEMPT,377.0,-5929.2137775,-15.7273575,-15.727357499999984,0.0,0.0,95.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,5,,,
FIXEDTP_FIXED5_TP10_CAP5D,BREAKOUT_ATTEMPT,402.0,821.8733625000077,2.044461100746288,-15.727357499999984,1.215051696218353,0.39552238805970147,48.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,5,0.1,,
FIXEDTP_FIXED5_TP20_CAP5D,BREAKOUT_ATTEMPT,400.0,1722.0235125000015,4.305058781250004,-15.727357499999984,1.37369363246447,0.2675,73.5,-15.727357500000041,59.16018,FIXED_TP,FIXED5,5,0.2,,
TIME_FIXED5_CAP6D,BREAKOUT_ATTEMPT,377.0,-5929.2137775,-15.7273575,-15.727357499999984,0.0,0.0,95.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,6,,,
FIXEDTP_FIXED5_TP10_CAP6D,BREAKOUT_ATTEMPT,402.0,821.8733625000077,2.044461100746288,-15.727357499999984,1.215051696218353,0.39552238805970147,48.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,6,0.1,,
FIXEDTP_FIXED5_TP20_CAP6D,BREAKOUT_ATTEMPT,400.0,1722.0235125000015,4.305058781250004,-15.727357499999984,1.37369363246447,0.2675,73.5,-15.727357500000041,59.16018,FIXED_TP,FIXED5,6,0.2,,
TIME_FIXED5_CAP7D,BREAKOUT_ATTEMPT,377.0,-5929.2137775,-15.7273575,-15.727357499999984,0.0,0.0,95.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,7,,,
FIXEDTP_FIXED5_TP10_CAP7D,BREAKOUT_ATTEMPT,402.0,821.8733625000077,2.044461100746288,-15.727357499999984,1.215051696218353,0.39552238805970147,48.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,7,0.1,,
FIXEDTP_FIXED5_TP20_CAP7D,BREAKOUT_ATTEMPT,400.0,1722.0235125000015,4.305058781250004,-15.727357499999984,1.37369363246447,0.2675,73.5,-15.727357500000041,59.16018,FIXED_TP,FIXED5,7,0.2,,
TIME_FIXED5_CAP30D,BREAKOUT_ATTEMPT,377.0,-5929.2137775,-15.7273575,-15.727357499999984,0.0,0.0,95.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,30,,,
FIXEDTP_FIXED5_TP10_CAP30D,BREAKOUT_ATTEMPT,402.0,821.8733625000077,2.044461100746288,-15.727357499999984,1.215051696218353,0.39552238805970147,48.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,30,0.1,,
FIXEDTP_FIXED5_TP20_CAP30D,BREAKOUT_ATTEMPT,400.0,1722.0235125000015,4.305058781250004,-15.727357499999984,1.37369363246447,0.2675,73.5,-15.727357500000041,59.16018,FIXED_TP,FIXED5,30,0.2,,
TIME_FIXED7_CAP1D,BREAKOUT_ATTEMPT,371.0,-8057.511745499999,-21.718360499999996,-21.7183605,0.0,0.0,183.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,1,,,
FIXEDTP_FIXED7_TP10_CAP1D,BREAKOUT_ATTEMPT,401.0,1271.9484375000075,3.1719412406483976,-21.718360499999942,1.2856857691624688,0.48877805486284287,76.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,1,0.1,,
FIXEDTP_FIXED7_TP20_CAP1D,BREAKOUT_ATTEMPT,398.0,2436.4525695,6.121740124371859,-21.7183605,1.4298237574651158,0.3442211055276382,125.0,-21.718360500000056,59.160180000000054,FIXED_TP,FIXED7,1,0.2,,
TIME_FIXED7_CAP2D,BREAKOUT_ATTEMPT,371.0,-8057.511745499999,-21.718360499999996,-21.7183605,0.0,0.0,183.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,2,,,
FIXEDTP_FIXED7_TP10_CAP2D,BREAKOUT_ATTEMPT,401.0,1271.9484375000075,3.1719412406483976,-21.718360499999942,1.2856857691624688,0.48877805486284287,76.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,2,0.1,,
FIXEDTP_FIXED7_TP20_CAP2D,BREAKOUT_ATTEMPT,398.0,2436.4525695,6.121740124371859,-21.7183605,1.4298237574651158,0.3442211055276382,125.0,-21.718360500000056,59.160180000000054,FIXED_TP,FIXED7,2,0.2,,
