variant,exit_reason,count,share,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP7D,INITIAL_STOP,2617,0.6737899073120495,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP7D,RUNNER_STOP,1261,0.3246652935118435,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP7D,TAKE_PROFIT_1000,6,0.001544799176107106,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP90D,INITIAL_STOP,2617,0.6737899073120495,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP90D,RUNNER_STOP,1261,0.3246652935118435,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP90D,TAKE_PROFIT_1000,6,0.001544799176107106,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.2
TIME_FIXED10_CAP1D,STOP,3575,1.0,TIME_ONLY,FIXED10,1,,,
TIME_FIXED10_CAP2D,STOP,3575,1.0,TIME_ONLY,FIXED10,2,,,
TIME_FIXED10_CAP30D,STOP,3575,1.0,TIME_ONLY,FIXED10,30,,,
TIME_FIXED10_CAP3D,STOP,3575,1.0,TIME_ONLY,FIXED10,3,,,
TIME_FIXED10_CAP4D,STOP,3575,1.0,TIME_ONLY,FIXED10,4,,,
TIME_FIXED10_CAP5D,STOP,3575,1.0,TIME_ONLY,FIXED10,5,,,
TIME_FIXED10_CAP6D,STOP,3575,1.0,TIME_ONLY,FIXED10,6,,,
TIME_FIXED10_CAP7D,STOP,3575,1.0,TIME_ONLY,FIXED10,7,,,
TIME_FIXED3_CAP1D,STOP,3815,1.0,TIME_ONLY,FIXED3,1,,,
TIME_FIXED3_CAP2D,STOP,3815,1.0,TIME_ONLY,FIXED3,2,,,
TIME_FIXED3_CAP30D,STOP,3815,1.0,TIME_ONLY,FIXED3,30,,,
TIME_FIXED3_CAP3D,STOP,3815,1.0,TIME_ONLY,FIXED3,3,,,
TIME_FIXED3_CAP4D,STOP,3815,1.0,TIME_ONLY,FIXED3,4,,,
TIME_FIXED3_CAP5D,STOP,3815,1.0,TIME_ONLY,FIXED3,5,,,
TIME_FIXED3_CAP6D,STOP,3815,1.0,TIME_ONLY,FIXED3,6,,,
TIME_FIXED3_CAP7D,STOP,3815,1.0,TIME_ONLY,FIXED3,7,,,
TIME_FIXED5_CAP1D,STOP,3742,1.0,TIME_ONLY,FIXED5,1,,,
TIME_FIXED5_CAP2D,STOP,3742,1.0,TIME_ONLY,FIXED5,2,,,
TIME_FIXED5_CAP30D,STOP,3742,1.0,TIME_ONLY,FIXED5,30,,,
TIME_FIXED5_CAP3D,STOP,3742,1.0,TIME_ONLY,FIXED5,3,,,
TIME_FIXED5_CAP4D,STOP,3742,1.0,TIME_ONLY,FIXED5,4,,,
TIME_FIXED5_CAP5D,STOP,3742,1.0,TIME_ONLY,FIXED5,5,,,
TIME_FIXED5_CAP6D,STOP,3742,1.0,TIME_ONLY,FIXED5,6,,,
TIME_FIXED5_CAP7D,STOP,3742,1.0,TIME_ONLY,FIXED5,7,,,
TIME_FIXED7_CAP1D,STOP,3678,1.0,TIME_ONLY,FIXED7,1,,,
TIME_FIXED7_CAP2D,STOP,3678,1.0,TIME_ONLY,FIXED7,2,,,
TIME_FIXED7_CAP30D,STOP,3678,1.0,TIME_ONLY,FIXED7,30,,,
TIME_FIXED7_CAP3D,STOP,3678,1.0,TIME_ONLY,FIXED7,3,,,
TIME_FIXED7_CAP4D,STOP,3678,1.0,TIME_ONLY,FIXED7,4,,,
TIME_FIXED7_CAP5D,STOP,3678,1.0,TIME_ONLY,FIXED7,5,,,
TIME_FIXED7_CAP6D,STOP,3678,1.0,TIME_ONLY,FIXED7,6,,,
TIME_FIXED7_CAP7D,STOP,3678,1.0,TIME_ONLY,FIXED7,7,,,
TIME_STRUCT_CAP10_CAP1D,STOP,3708,1.0,TIME_ONLY,STRUCT_CAP10,1,,,
TIME_STRUCT_CAP10_CAP2D,STOP,3708,1.0,TIME_ONLY,STRUCT_CAP10,2,,,
TIME_STRUCT_CAP10_CAP30D,STOP,3708,1.0,TIME_ONLY,STRUCT_CAP10,30,,,
TIME_STRUCT_CAP10_CAP3D,STOP,3708,1.0,TIME_ONLY,STRUCT_CAP10,3,,,
TIME_STRUCT_CAP10_CAP4D,STOP,3708,1.0,TIME_ONLY,STRUCT_CAP10,4,,,
TIME_STRUCT_CAP10_CAP5D,STOP,3708,1.0,TIME_ONLY,STRUCT_CAP10,5,,,
TIME_STRUCT_CAP10_CAP6D,STOP,3708,1.0,TIME_ONLY,STRUCT_CAP10,6,,,
TIME_STRUCT_CAP10_CAP7D,STOP,3708,1.0,TIME_ONLY,STRUCT_CAP10,7,,,
