variant,year,trades,combined_pnl_usdt,mean_pnl_usdt,win_rate,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
FULL_TRAIL_FIXED7_GB60_CAP180D,2024,700,6094.085412829771,8.70583630404253,0.14142857142857143,FULL_TRAIL,FIXED7,180,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP365D,2024,700,6094.085412829771,8.70583630404253,0.14142857142857143,FULL_TRAIL,FIXED7,365,,0.6,
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP7D,2024,700,3552.6541007843507,5.075220143977644,0.44571428571428573,HALF_TP_RUNNER,FIXED7,7,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP30D,2024,700,3552.6541007843507,5.075220143977644,0.44571428571428573,HALF_TP_RUNNER,FIXED7,30,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP90D,2024,700,3552.6541007843507,5.075220143977644,0.44571428571428573,HALF_TP_RUNNER,FIXED7,90,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP180D,2024,700,3552.6541007843507,5.075220143977644,0.44571428571428573,HALF_TP_RUNNER,FIXED7,180,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,2024,700,3552.6541007843507,5.075220143977644,0.44571428571428573,HALF_TP_RUNNER,FIXED7,365,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP7D,2024,700,4468.208549166573,6.383155070237962,0.2985714285714286,HALF_TP_RUNNER,FIXED7,7,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP30D,2024,700,4468.208549166573,6.383155070237962,0.2985714285714286,HALF_TP_RUNNER,FIXED7,30,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP90D,2024,700,4468.208549166573,6.383155070237962,0.2985714285714286,HALF_TP_RUNNER,FIXED7,90,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP180D,2024,700,4468.208549166573,6.383155070237962,0.2985714285714286,HALF_TP_RUNNER,FIXED7,180,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,2024,700,4468.208549166573,6.383155070237962,0.2985714285714286,HALF_TP_RUNNER,FIXED7,365,,0.6,0.2
FULL_TRAIL_FIXED10_GB30_CAP7D,2024,700,2573.611455901451,3.67658779414493,0.15714285714285714,FULL_TRAIL,FIXED10,7,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP30D,2024,700,2573.611455901451,3.67658779414493,0.15714285714285714,FULL_TRAIL,FIXED10,30,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP90D,2024,700,2573.611455901451,3.67658779414493,0.15714285714285714,FULL_TRAIL,FIXED10,90,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP180D,2024,700,2573.611455901451,3.67658779414493,0.15714285714285714,FULL_TRAIL,FIXED10,180,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP365D,2024,700,2573.611455901451,3.67658779414493,0.15714285714285714,FULL_TRAIL,FIXED10,365,,0.3,
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP7D,2024,700,1681.3515487623947,2.4019307839462782,0.5257142857142857,HALF_TP_RUNNER,FIXED10,7,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP30D,2024,700,1681.3515487623947,2.4019307839462782,0.5257142857142857,HALF_TP_RUNNER,FIXED10,30,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP90D,2024,700,1681.3515487623947,2.4019307839462782,0.5257142857142857,HALF_TP_RUNNER,FIXED10,90,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP180D,2024,700,1681.3515487623947,2.4019307839462782,0.5257142857142857,HALF_TP_RUNNER,FIXED10,180,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP365D,2024,700,1681.3515487623947,2.4019307839462782,0.5257142857142857,HALF_TP_RUNNER,FIXED10,365,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP7D,2024,700,3108.178352940246,4.440254789914637,0.37714285714285717,HALF_TP_RUNNER,FIXED10,7,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP30D,2024,700,3108.178352940246,4.440254789914637,0.37714285714285717,HALF_TP_RUNNER,FIXED10,30,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP90D,2024,700,3108.178352940246,4.440254789914637,0.37714285714285717,HALF_TP_RUNNER,FIXED10,90,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP180D,2024,700,3108.178352940246,4.440254789914637,0.37714285714285717,HALF_TP_RUNNER,FIXED10,180,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP365D,2024,700,3108.178352940246,4.440254789914637,0.37714285714285717,HALF_TP_RUNNER,FIXED10,365,,0.3,0.2
FULL_TRAIL_FIXED10_GB40_CAP7D,2024,700,2296.1951467759736,3.280278781108534,0.15714285714285714,FULL_TRAIL,FIXED10,7,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP30D,2024,700,2296.1951467759736,3.280278781108534,0.15714285714285714,FULL_TRAIL,FIXED10,30,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP90D,2024,700,2296.1951467759736,3.280278781108534,0.15714285714285714,FULL_TRAIL,FIXED10,90,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP180D,2024,700,2296.1951467759736,3.280278781108534,0.15714285714285714,FULL_TRAIL,FIXED10,180,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP365D,2024,700,2296.1951467759736,3.280278781108534,0.15714285714285714,FULL_TRAIL,FIXED10,365,,0.4,
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP7D,2024,700,1407.6357840754845,2.010908262964978,0.5257142857142857,HALF_TP_RUNNER,FIXED10,7,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP30D,2024,700,1407.6357840754845,2.010908262964978,0.5257142857142857,HALF_TP_RUNNER,FIXED10,30,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP90D,2024,700,1407.6357840754845,2.010908262964978,0.5257142857142857,HALF_TP_RUNNER,FIXED10,90,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP180D,2024,700,1407.6357840754845,2.010908262964978,0.5257142857142857,HALF_TP_RUNNER,FIXED10,180,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP365D,2024,700,1407.6357840754845,2.010908262964978,0.5257142857142857,HALF_TP_RUNNER,FIXED10,365,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP7D,2024,700,2734.138992887976,3.9059128469828233,0.37714285714285717,HALF_TP_RUNNER,FIXED10,7,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP30D,2024,700,2734.138992887976,3.9059128469828233,0.37714285714285717,HALF_TP_RUNNER,FIXED10,30,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP90D,2024,700,2734.138992887976,3.9059128469828233,0.37714285714285717,HALF_TP_RUNNER,FIXED10,90,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP180D,2024,700,2734.138992887976,3.9059128469828233,0.37714285714285717,HALF_TP_RUNNER,FIXED10,180,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP365D,2024,700,2734.138992887976,3.9059128469828233,0.37714285714285717,HALF_TP_RUNNER,FIXED10,365,,0.4,0.2
FULL_TRAIL_FIXED10_GB50_CAP7D,2024,700,4032.6010020177687,5.760858574311098,0.15714285714285714,FULL_TRAIL,FIXED10,7,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP30D,2024,700,4032.6010020177687,5.760858574311098,0.15714285714285714,FULL_TRAIL,FIXED10,30,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP90D,2024,700,4032.6010020177687,5.760858574311098,0.15714285714285714,FULL_TRAIL,FIXED10,90,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP180D,2024,700,4032.6010020177687,5.760858574311098,0.15714285714285714,FULL_TRAIL,FIXED10,180,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP365D,2024,700,4032.6010020177687,5.760858574311098,0.15714285714285714,FULL_TRAIL,FIXED10,365,,0.5,
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP7D,2024,700,2109.0091909601533,3.0128702728002192,0.5257142857142857,HALF_TP_RUNNER,FIXED10,7,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP30D,2024,700,2109.0091909601533,3.0128702728002192,0.5257142857142857,HALF_TP_RUNNER,FIXED10,30,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP90D,2024,700,2109.0091909601533,3.0128702728002192,0.5257142857142857,HALF_TP_RUNNER,FIXED10,90,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP180D,2024,700,2109.0091909601533,3.0128702728002192,0.5257142857142857,HALF_TP_RUNNER,FIXED10,180,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP365D,2024,700,2109.0091909601533,3.0128702728002192,0.5257142857142857,HALF_TP_RUNNER,FIXED10,365,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP7D,2024,700,3781.79548812552,5.4025649830364575,0.37714285714285717,HALF_TP_RUNNER,FIXED10,7,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP30D,2024,700,3781.79548812552,5.4025649830364575,0.37714285714285717,HALF_TP_RUNNER,FIXED10,30,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP90D,2024,700,3781.79548812552,5.4025649830364575,0.37714285714285717,HALF_TP_RUNNER,FIXED10,90,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP180D,2024,700,3781.79548812552,5.4025649830364575,0.37714285714285717,HALF_TP_RUNNER,FIXED10,180,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP365D,2024,700,3781.79548812552,5.4025649830364575,0.37714285714285717,HALF_TP_RUNNER,FIXED10,365,,0.5,0.2
FULL_TRAIL_FIXED10_GB60_CAP7D,2024,700,5698.700774366143,8.141001106237347,0.15714285714285714,FULL_TRAIL,FIXED10,7,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP30D,2024,700,5698.700774366143,8.141001106237347,0.15714285714285714,FULL_TRAIL,FIXED10,30,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP90D,2024,700,5698.700774366143,8.141001106237347,0.15714285714285714,FULL_TRAIL,FIXED10,90,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP180D,2024,700,5698.700774366143,8.141001106237347,0.15714285714285714,FULL_TRAIL,FIXED10,180,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP365D,2024,700,5698.700774366143,8.141001106237347,0.15714285714285714,FULL_TRAIL,FIXED10,365,,0.6,
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP7D,2024,700,3207.5380640571593,4.582197234367371,0.5257142857142857,HALF_TP_RUNNER,FIXED10,7,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP30D,2024,700,3207.5380640571593,4.582197234367371,0.5257142857142857,HALF_TP_RUNNER,FIXED10,30,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP90D,2024,700,3207.5380640571593,4.582197234367371,0.5257142857142857,HALF_TP_RUNNER,FIXED10,90,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP180D,2024,700,3207.5380640571593,4.582197234367371,0.5257142857142857,HALF_TP_RUNNER,FIXED10,180,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP365D,2024,700,3207.5380640571593,4.582197234367371,0.5257142857142857,HALF_TP_RUNNER,FIXED10,365,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP7D,2024,700,4957.3233259466015,7.081890465638002,0.37714285714285717,HALF_TP_RUNNER,FIXED10,7,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP30D,2024,700,4957.3233259466015,7.081890465638002,0.37714285714285717,HALF_TP_RUNNER,FIXED10,30,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP90D,2024,700,4957.3233259466015,7.081890465638002,0.37714285714285717,HALF_TP_RUNNER,FIXED10,90,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP180D,2024,700,4957.3233259466015,7.081890465638002,0.37714285714285717,HALF_TP_RUNNER,FIXED10,180,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP365D,2024,700,4957.3233259466015,7.081890465638002,0.37714285714285717,HALF_TP_RUNNER,FIXED10,365,,0.6,0.2
FULL_TRAIL_STRUCT_CAP10_GB30_CAP7D,2024,700,2160.003263213985,3.0857189474485502,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,7,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP30D,2024,700,2160.003263213985,3.0857189474485502,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,30,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP90D,2024,700,2160.003263213985,3.0857189474485502,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,90,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP180D,2024,700,2160.003263213985,3.0857189474485502,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,180,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP365D,2024,700,2160.003263213985,3.0857189474485502,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,365,,0.3,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP7D,2024,700,1399.0640904449099,1.9986629863498713,0.48,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP30D,2024,700,1399.0640904449099,1.9986629863498713,0.48,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP90D,2024,700,1399.0640904449099,1.9986629863498713,0.48,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP180D,2024,700,1399.0640904449099,1.9986629863498713,0.48,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP365D,2024,700,1399.0640904449099,1.9986629863498713,0.48,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP7D,2024,700,2190.967089297949,3.1299529847113554,0.33,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP30D,2024,700,2190.967089297949,3.1299529847113554,0.33,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP90D,2024,700,2190.967089297949,3.1299529847113554,0.33,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP180D,2024,700,2190.967089297949,3.1299529847113554,0.33,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP365D,2024,700,2190.967089297949,3.1299529847113554,0.33,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.3,0.2
FULL_TRAIL_STRUCT_CAP10_GB40_CAP7D,2024,700,2002.3898463620312,2.86055692337433,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,7,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP30D,2024,700,2002.3898463620312,2.86055692337433,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,30,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP90D,2024,700,2002.3898463620312,2.86055692337433,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,90,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP180D,2024,700,2002.3898463620312,2.86055692337433,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,180,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP365D,2024,700,2002.3898463620312,2.86055692337433,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,365,,0.4,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP7D,2024,700,1183.927386839955,1.691324838342793,0.48,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP30D,2024,700,1183.927386839955,1.691324838342793,0.48,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP90D,2024,700,1183.927386839955,1.691324838342793,0.48,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP180D,2024,700,1183.927386839955,1.691324838342793,0.48,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP365D,2024,700,1183.927386839955,1.691324838342793,0.48,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP7D,2024,700,1918.5048020251338,2.740721145750191,0.33,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP30D,2024,700,1918.5048020251338,2.740721145750191,0.33,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP90D,2024,700,1918.5048020251338,2.740721145750191,0.33,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP180D,2024,700,1918.5048020251338,2.740721145750191,0.33,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP365D,2024,700,1918.5048020251338,2.740721145750191,0.33,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.4,0.2
FULL_TRAIL_STRUCT_CAP10_GB50_CAP7D,2024,700,3840.3612638035397,5.486230376862199,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,7,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP30D,2024,700,3840.3612638035397,5.486230376862199,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,30,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP90D,2024,700,3840.3612638035397,5.486230376862199,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,90,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP180D,2024,700,3840.3612638035397,5.486230376862199,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,180,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP365D,2024,700,3840.3612638035397,5.486230376862199,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,365,,0.5,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP7D,2024,700,1943.3394417019317,2.776199202431331,0.48,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP30D,2024,700,1943.3394417019317,2.776199202431331,0.48,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP90D,2024,700,1943.3394417019317,2.776199202431331,0.48,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP180D,2024,700,1943.3394417019317,2.776199202431331,0.48,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP365D,2024,700,1943.3394417019317,2.776199202431331,0.48,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP7D,2024,700,2742.7150969050135,3.9181644241500195,0.33,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP30D,2024,700,2742.7150969050135,3.9181644241500195,0.33,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP90D,2024,700,2742.7150969050135,3.9181644241500195,0.33,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP180D,2024,700,2742.7150969050135,3.9181644241500195,0.33,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP365D,2024,700,2742.7150969050135,3.9181644241500195,0.33,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.5,0.2
FULL_TRAIL_STRUCT_CAP10_GB60_CAP7D,2024,700,5392.048211230681,7.70292601604383,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,7,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP30D,2024,700,5392.048211230681,7.70292601604383,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,30,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP90D,2024,700,5392.048211230681,7.70292601604383,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,90,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP180D,2024,700,5392.048211230681,7.70292601604383,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,180,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,2024,700,5392.048211230681,7.70292601604383,0.1442857142857143,FULL_TRAIL,STRUCT_CAP10,365,,0.6,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP7D,2024,700,3010.0947227949864,4.300135318278552,0.48,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP30D,2024,700,3010.0947227949864,4.300135318278552,0.48,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP90D,2024,700,3010.0947227949864,4.300135318278552,0.48,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP180D,2024,700,3010.0947227949864,4.300135318278552,0.48,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP365D,2024,700,3010.0947227949864,4.300135318278552,0.48,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP7D,2024,700,3674.163994577169,5.248805706538813,0.33,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP30D,2024,700,3674.163994577169,5.248805706538813,0.33,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP90D,2024,700,3674.163994577169,5.248805706538813,0.33,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP180D,2024,700,3674.163994577169,5.248805706538813,0.33,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP365D,2024,700,3674.163994577169,5.248805706538813,0.33,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.6,0.2
TIME_FIXED3_CAP1D,2025,729,-7097.802430499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,1,,,
FIXEDTP_FIXED3_TP10_CAP1D,2025,734,96.63842400001273,0.13165997820165223,0.25340599455040874,FIXED_TP,FIXED3,1,0.1,,
FIXEDTP_FIXED3_TP20_CAP1D,2025,734,432.13459200000597,0.5887392261580463,0.14986376021798364,FIXED_TP,FIXED3,1,0.2,,
TIME_FIXED3_CAP2D,2025,729,-7097.802430499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,2,,,
FIXEDTP_FIXED3_TP10_CAP2D,2025,734,96.63842400001273,0.13165997820165223,0.25340599455040874,FIXED_TP,FIXED3,2,0.1,,
FIXEDTP_FIXED3_TP20_CAP2D,2025,734,432.13459200000597,0.5887392261580463,0.14986376021798364,FIXED_TP,FIXED3,2,0.2,,
TIME_FIXED3_CAP3D,2025,729,-7097.802430499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,3,,,
FIXEDTP_FIXED3_TP10_CAP3D,2025,734,96.63842400001273,0.13165997820165223,0.25340599455040874,FIXED_TP,FIXED3,3,0.1,,
FIXEDTP_FIXED3_TP20_CAP3D,2025,734,432.13459200000597,0.5887392261580463,0.14986376021798364,FIXED_TP,FIXED3,3,0.2,,
TIME_FIXED3_CAP4D,2025,729,-7097.802430499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,4,,,
FIXEDTP_FIXED3_TP10_CAP4D,2025,734,96.63842400001273,0.13165997820165223,0.25340599455040874,FIXED_TP,FIXED3,4,0.1,,
FIXEDTP_FIXED3_TP20_CAP4D,2025,734,432.13459200000597,0.5887392261580463,0.14986376021798364,FIXED_TP,FIXED3,4,0.2,,
TIME_FIXED3_CAP5D,2025,729,-7097.802430499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,5,,,
FIXEDTP_FIXED3_TP10_CAP5D,2025,734,96.63842400001273,0.13165997820165223,0.25340599455040874,FIXED_TP,FIXED3,5,0.1,,
FIXEDTP_FIXED3_TP20_CAP5D,2025,734,432.13459200000597,0.5887392261580463,0.14986376021798364,FIXED_TP,FIXED3,5,0.2,,
TIME_FIXED3_CAP6D,2025,729,-7097.802430499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,6,,,
FIXEDTP_FIXED3_TP10_CAP6D,2025,734,96.63842400001273,0.13165997820165223,0.25340599455040874,FIXED_TP,FIXED3,6,0.1,,
FIXEDTP_FIXED3_TP20_CAP6D,2025,734,432.13459200000597,0.5887392261580463,0.14986376021798364,FIXED_TP,FIXED3,6,0.2,,
TIME_FIXED3_CAP7D,2025,729,-7097.802430499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,7,,,
FIXEDTP_FIXED3_TP10_CAP7D,2025,734,96.63842400001273,0.13165997820165223,0.25340599455040874,FIXED_TP,FIXED3,7,0.1,,
FIXEDTP_FIXED3_TP20_CAP7D,2025,734,432.13459200000597,0.5887392261580463,0.14986376021798364,FIXED_TP,FIXED3,7,0.2,,
TIME_FIXED3_CAP30D,2025,729,-7097.802430499994,-9.736354499999992,0.0,TIME_ONLY,FIXED3,30,,,
FIXEDTP_FIXED3_TP10_CAP30D,2025,734,96.63842400001273,0.13165997820165223,0.25340599455040874,FIXED_TP,FIXED3,30,0.1,,
