variant,family,signal_id,symbol,stage,year,duration_hours,exit_reason,pnl_usdt
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-04-18T10:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,21.0,INITIAL_STOP,-21.718360500000056
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-04-18T10:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,21.0,INITIAL_STOP,-21.718360500000056
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-04-18T10:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,21.0,INITIAL_STOP,-21.718360500000056
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-04-18T10:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,21.0,INITIAL_STOP,-21.718360500000056
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:NEARUSDT:2023-04-18T10:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,21.0,INITIAL_STOP,-30.70486499999999
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,151.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,60.0,TARGET,29.205165000000036
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,151.0,STOP,-15.727357500000041
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,163.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,60.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,163.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,163.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,60.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,163.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,1273.0,STOP,-30.70486499999999
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,109.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,109.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,109.0,RUNNER_STOP,14.22765750000003
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,163.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,109.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,109.0,RUNNER_STOP,14.22765750000003
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,163.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:NEARUSDT:2023-06-23T17:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,109.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,50.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,50.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,50.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,STOP,-21.718360499999942
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,STOP,-21.718360499999942
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,STOP,-20.181832923090667
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,INITIAL_STOP,-21.718360499999942
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,INITIAL_STOP,-21.718360499999942
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,INITIAL_STOP,-21.718360499999942
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,INITIAL_STOP,-21.718360499999942
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,INITIAL_STOP,-21.718360499999942
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,INITIAL_STOP,-21.718360499999942
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,INITIAL_STOP,-21.718360499999942
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:NEARUSDT:2023-08-02T15:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,120.0,INITIAL_STOP,-20.181832923090667
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,STOP,-13.19334901872286
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:NEARUSDT:2023-08-12T09:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,81.0,INITIAL_STOP,-13.19334901872286
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,8.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,8.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,8.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,47.0,STOP,-22.50817762321371
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,38.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:NEARUSDT:2023-09-09T19:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,47.0,INITIAL_STOP,-22.50817762321371
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,93.0,STOP,-15.727357499999927
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,93.0,STOP,-15.727357499999927
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,93.0,STOP,-15.727357499999927
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,STOP,-21.582675290944547
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:NEARUSDT:2023-09-21T01:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,156.0,INITIAL_STOP,-21.582675290944547
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,STOP,-15.727357500000041
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,STOP,-16.09635033114637
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,77.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,77.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,77.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,236.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:NEARUSDT:2023-09-29T12:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,77.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,20117.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,66.0,TARGET,29.205165000000093
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,144.0,TARGET,59.160180000000054
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,20117.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,66.0,TARGET,29.205165000000093
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,144.0,TARGET,59.160180000000054
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,20117.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,66.0,TARGET,29.205165000000093
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,144.0,TARGET,59.160180000000054
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,20117.0,STOP,-21.89360197499901
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,406.0,RUNNER_STOP,128.44370615065662
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,410.0,RUNNER_STOP,109.98748384341998
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,410.0,RUNNER_STOP,69.59632442171004
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,410.0,RUNNER_STOP,84.57383192171001
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,457.0,RUNNER_STOP,73.07503922894675
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,457.0,RUNNER_STOP,51.14010211447342
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,457.0,RUNNER_STOP,66.1176096144734
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:NEARUSDT:2023-10-21T14:00:00+00:00,NEARUSDT,PRE_BREAKOUT,2023,457.0,RUNNER_STOP,73.07503922894675
